Epo_degradation_BaF3,k_exp_hetero,k_exp_homo,k_imp_hetero,k_imp_homo,k_phos,sd_pSTAT5A_rel,sd_pSTAT5B_rel,sd_rSTAT5A_rel,f_trace,Start_guess
-1.5655037365490143,-3.175180582447133,1.5081269389986083,-1.6702578595899922,-1.8402736803248327,3.961059904980067,0.6037642118842297,0.7582262857721268,0.7859112429617736,149.44608125809185,10
-1.5259026327237406,-3.358744260944541,2.0740816915523386,-1.7432623574662383,-1.7918389081575652,3.9749488297905406,0.605392561278165,0.7836532130047474,0.7434860046199184,147.8150523278911,10
-1.5068492759046126,-3.387761644244711,2.5607189653094,-1.771502457442582,-1.7689120988901883,3.979860626441441,0.6256326573926325,0.787763478857645,0.7376842820387263,147.55724308438485,10
-1.5050416994705456,-3.3744193631736548,2.7876810371357954,-1.7745722094695633,-1.7642889981842456,3.980833841036744,0.6286161046024631,0.7884604433394681,0.7363737949536105,147.5478520276067,10
-1.5041165328623884,-3.3661012080872514,3.0101738870465047,-1.776209543782177,-1.7616227434476759,3.981385505159979,0.6302552218144764,0.7888685989723522,0.7356226667156481,147.54511393817225,10
-1.5036502574637052,-3.3614281333530274,3.2301212424165886,-1.777056427244809,-1.7601779616842934,3.9816816069933694,0.6311189998335377,0.7890914668652796,0.7352173395433196,147.54433280997543,10
-1.5031827744370627,-3.356464404669662,3.667276841134548,-1.777918192263219,-1.758669616014132,3.9819891813101886,0.6320072922374771,0.7893250299602529,0.734795190462179,147.54400944280556,10
-1.5031825260466827,-3.356359949670806,4.10157276383321,-1.7779233155194023,-1.7586466768332059,3.981993306925841,0.632015999706429,0.7893288875171659,0.7347891467416456,147.54398007748426,10
-1.5031825263570502,-3.356359930724653,4.5358515779900825,-1.7779233160614056,-1.7586466728881462,3.9819933078342933,0.6320160009290138,0.7893288885119314,0.7347891457323382,147.54396928478428,10
-1.50318252645114,-3.356359931445611,4.970139723261957,-1.777923315988126,-1.758646672910403,3.9819933075896534,0.6320160008174558,0.7893288881943864,0.7347891457095876,147.54396532330185,10
-1.5031825264474732,-3.356359931485803,4.999970139723262,-1.7779233159889847,-1.758646672915722,3.981993307579113,0.6320160008233662,0.789328888195949,0.7347891457109662,147.54396517104797,10
-1.5031825264473329,-3.3563599314955854,4.999999970139723,-1.7779233159890064,-1.7586466729165209,3.9819933075790894,0.6320160008233714,0.789328888195885,0.7347891457115459,147.54396517090143,10
-1.503182526447093,-3.356359931512716,4.999999966131021,-1.7779233159890429,-1.7586466729179158,3.9819933075790654,0.6320160008233694,0.7893288881957672,0.734789145712562,147.5439651709006,10
-1.5031825264470782,-3.3563599315137864,4.999999966114977,-1.777923315989045,-1.7586466729180028,3.981993307579064,0.6320160008233693,0.7893288881957599,0.7347891457126255,147.5439651709001,10
-1.5031825264470764,-3.35635993151392,4.999999966113087,-1.7779233159890453,-1.7586466729180137,3.981993307579064,0.6320160008233693,0.789328888195759,0.7347891457126334,147.54396517090007,10
-1.5031825264470755,-3.356359931513987,4.999999966112149,-1.7779233159890455,-1.7586466729180192,3.981993307579064,0.6320160008233693,0.7893288881957585,0.7347891457126374,147.54396517089998,10
-1.5031825264470755,-3.356359931513987,4.999999966112149,-1.7779233159890455,-1.7586466729180192,3.981993307579064,0.6320160008233693,0.7893288881957585,0.7347891457126374,147.54396517089998,10
4.9,-4.9,-3.3,1.7000000000000002,-1.2999999999999998,1.9000000000000004,2.5,4.1,-1.6999999999999997,7.958468817622335e6,11
4.801020137988017,-4.801020199710377,-2.0026186050535295,0.3523126568592452,-0.16445962481642962,0.4795322575275627,0.9955598756152804,3.2957340598302434,-1.4828330404185284,2.9280102270402797e6,11
3.859772193379101,-3.859827976321842,-1.715119639352113,0.3130086264820158,-0.14690159276506795,0.4246548810922602,1.1573070168516744,2.722359940082291,-1.2656904401961098,1.077312560315128e6,11
0.9364344972976104,-0.9364093836261667,-0.41592782692452523,0.07593283498232362,-0.03564089625967164,0.10314113979364026,1.3149855901865983,0.4665439131803053,-1.0485369977677466,399426.3389332781,11
0.8151061733393802,-0.8151671431755492,-0.3618875336577415,0.06585143398432018,-0.0309955800928721,0.08972902580330532,1.4870008180214838,0.6824518268678502,-0.8313962447536262,147027.67398907238,11
0.18364564458989407,-0.18446936224877442,-0.07911358386764034,0.009852426889686752,-0.006518825224722233,0.019513753149559,1.6367641988797401,0.8974108881157364,-0.6142577946694232,54181.654475971605,11
0.159600702977747,-0.16081196000184417,-0.0688715891032915,0.008082053186819307,-0.005685316694700574,0.01731247188736026,1.7673711949787296,1.1098119169868466,-0.397145057656796,20036.3838863601,11
0.02561761221677869,-0.034930276677928446,-0.01321173527619883,-0.007423441382674161,-0.0012592727892649655,0.009495125211707584,1.838203575880729,1.3152999555986087,-0.18008536846203174,7485.531933696358,11
0.02216523213337609,-0.0304357665770463,-0.01150085425692,-0.0066094930375538135,-0.0011289568998227582,0.008388417186627879,1.8675165674019971,1.5037570576588477,0.03682057282949147,2877.8310632326434,11
0.0027492674996880406,-0.006494515188961901,-0.002266949095145644,-0.003369248615262123,-0.000510402985331667,0.003327351162584268,1.8705937284568344,1.6532164389938062,0.2533173022073969,1191.0381963028462,11
0.0012392819920054663,-0.005699542890867611,-0.0018870849621700964,-0.003828350670621785,-0.0007471699358033134,0.0036892421732312385,1.8723861008081693,1.7365743100249786,0.4687019998606509,577.1472529042446,11
-0.012481831042522854,-0.001910174232721975,0.0009332957353954305,-0.01166396930647874,-0.0026392748431525704,0.009987612381807677,1.8724540051108112,1.7574559427077359,0.6811004978333263,356.5860354058157,11
-0.02498861010315018,-0.002258496104329369,0.0019669343377421407,-0.02137556707599908,-0.005668425708352369,0.01871309869327195,1.8726333083422642,1.7586921327606206,0.8856210977024874,280.1721327299164,11
-0.36072470016680747,-0.0432779719680803,0.07789904562130333,-0.7617324368162739,-0.09254482250546753,0.6587461005907079,1.8726347627969346,1.7587001392904105,1.070385861870021,256.2350888609595,11
-0.5085686511026013,-0.12705628965373011,0.1320901116087592,-0.20942390772350816,-1.7489200503243911,1.1655870125358083,1.8725683741605066,1.7586881851955316,1.179799943809065,251.1717130372358,11
-0.476513864557271,0.22512672279905477,0.015877364118868184,-0.14135122738710926,-1.789558399118043,1.619585419567138,1.871646275948519,1.758173116657734,1.271417401962022,249.73254728021982,11
-0.46697587834663273,0.2454667748595235,-0.027512558040168986,-0.13026668917185424,-1.7894281140518704,2.066542808563598,1.8699132827330711,1.757230820843106,1.297101712706689,249.52934058595852,11
-0.45373913852869313,0.16645872199250566,-0.017759008580156804,-0.13916325042129973,-1.773562296399474,2.5283753094195385,1.8651614454121652,1.7546444308410016,1.2985745278947198,249.15361634865445,11
-0.4162220915575752,-0.0645951302224583,0.019621203746740104,-0.16763474377003396,-1.7277286206239637,3.0436693091087235,1.8519556987613395,1.7474137473474025,1.298012523538225,248.11711878504534,11
-0.2851333064540642,-0.5065106527156445,0.12477941304715617,-0.26311636247603826,-1.5900018276687422,3.7707851324338413,1.8131178575518974,1.7257108756547106,1.2957081089238802,245.30013358963453,11
0.8240503913377699,-0.12715471736323508,-1.1807897698459027,-0.5856624723379232,-1.8649818470252981,4.998770785132434,1.7726358331302936,1.703793617806615,1.2959345344493982,242.3769234673879,11
0.8163293736073308,-0.12709685377407295,-1.171837742160949,-0.5862491104156549,-1.8632728957583182,4.999998770785132,1.7711458431563236,1.7028349976777093,1.2957995328418601,242.287354562412,11
0.8163230780328679,-0.12709690807938331,-1.1718313775944602,-0.5862495149905825,-1.8632717185125356,4.999999384777959,1.7711446819634316,1.702834249857738,1.2957994328459777,242.28728437490375,11
0.8163122480812178,-0.12709700322066853,-1.1718204285536193,-0.5862502110813788,-1.8632696935715243,4.999999692081368,1.7711428226138701,1.7028330495097563,1.295799264269186,242.2871720249461,11
0.8162924136816523,-0.12709717974171097,-1.1718003886014743,-0.5862514852320845,-1.86326598783072,4.999999845886725,1.7711394925113988,1.7028308980244657,1.2957989575307127,242.28697082570974,11
0.8161982523886355,-0.12709802584966873,-1.1717053147480905,-0.586257530176562,-1.863248409721197,4.999999999845887,1.7711237881419235,1.7028207496188765,1.2957975045602075,242.28602200631278,11
-0.8021558336179886,-0.1418210739129829,0.4610957032784482,-0.6900489989999965,-1.5615185425272786,4.999205805477661,1.5018140606913681,1.5287724874515212,1.270850330689117,229.2347659107258,11
-1.0628921334949433,0.07015779224448529,0.8374352706116853,-1.1778197178284175,-1.9955222183620764,4.999737471685689,1.3262485887257718,1.2926172428154967,1.197762238581219,203.10865924541554,11
-1.0580554484724671,0.1522368540293117,0.7804147694090252,-1.1601619806201124,-2.187929863693818,4.999647032909072,1.1469819935556727,1.2361595874995388,1.2080104630316528,197.1964358627298,11
-1.2564691766897018,-0.06757345254799615,0.6499314963430542,-1.0485457306766681,-2.0255056731584156,4.9994771138581635,1.0790001306818506,1.226635938877757,1.2085598067846361,194.45528141434175,11
-1.4006481918502294,-0.04744183505273557,0.7741465457398243,-0.9997627838246044,-1.8312068374935737,4.9990041569501145,1.014471555472673,1.2328684903725888,1.1905520212702096,192.39913160928347,11
-1.4010336261358498,-0.047279641308441374,0.7743161512306279,-1.0005704574394447,-1.8305024948184005,4.998005843651422,1.0142261089664721,1.232685439884271,1.190190781490433,192.37349621958737,11
-1.530266024996891,0.04897210846578378,0.9009597801962195,-1.2716031272234174,-1.5695169955597252,4.705971631200242,0.9347736659698299,1.1797801179834964,1.0643612492510084,183.5824885292295,11
-1.5659628961933758,-1.0592323977259634,2.042020007219365,-1.3423030406032843,-1.3922198275759685,4.596377054338051,0.9170123865504854,1.1413296948422176,0.9546327564844318,176.6896489571085,11
-1.655155884690116,-0.8381019517074324,3.3244363613016628,-1.5490578068551735,-0.8669423218205349,4.246520556004843,0.8708639319965917,0.9998384387971833,0.612200795832069,162.23853085209868,11
-1.5557005732233289,-0.7904432453222828,3.4806702771258635,-1.6314243710670644,-0.9549056485734353,4.256650182265086,0.7442042924095228,0.9953082568975679,0.6679155638569045,159.9202016543374,11
-1.5866522002099472,-0.7198925955900639,3.543353645378455,-1.5757471126810123,-0.5783774775548495,4.25194009839459,0.7953247917843536,0.9587031105478602,0.5857766690234072,156.9116918393236,11
-1.6496338175439955,0.11687577267992244,3.9771122071115403,-1.4863877587091903,0.13375539717562013,4.168843899774704,0.8545561871400842,0.7999049193863638,0.567672239985266,153.10803334955395,11
-1.6561741329308974,0.0051953668667562986,3.808248770148199,-1.5866018143623173,0.42735761911078785,4.052497531569559,0.9402275075756538,0.6674841559436941,0.5615406174275511,151.21170125515562,11
-1.642113951941415,0.15739937428124162,3.228559986098547,-1.6025474779441962,0.46108141459683005,4.0565692558450825,0.9569042028726064,0.675525357606731,0.5778583067806996,150.85275328464422,11
-1.6410482290113315,0.7249430221718299,3.215749410844727,-1.598472019227675,0.46271849445673024,4.060529670886087,0.9514334589757848,0.6791646213823676,0.5779779156749949,150.78887792350199,11
-1.629158250680757,1.1455632366416186,2.7039224379715407,-1.6167799415815944,0.4989008212536764,4.059066480701152,0.9664087852721173,0.6838746055602408,0.5890057321552948,150.68763118554267,11
-1.6270983819954021,1.5764593730274494,2.2703855805366713,-1.6199514036028253,0.5090153513350152,4.058366433292407,0.9670495428335132,0.6843472289245564,0.5895750539531819,150.67144070797136,11
-1.62715105339132,2.012235716184833,1.8303205376417027,-1.6195238531632463,0.5146220790504956,4.058995443960884,0.9668991352559079,0.6841573652092559,0.5894843379826935,150.64516220188273,11
-1.627483765287781,2.449671018203919,1.3766700816579756,-1.6179816910584903,0.5290405662350163,4.060924943457078,0.966394406622323,0.6836269017787848,0.5891839682081411,150.57749849538018,11
-1.6283435313295738,2.8935406961455743,0.8765338000874182,-1.6133709246598238,0.5727232058209306,4.066997775892319,0.9646537410080446,0.6822318273233415,0.5882887958985642,150.3802727170549,11
-1.6290086315874654,3.1329376051635376,0.4379914594353906,-1.6031012799129243,0.6705632637337485,4.083396812947033,0.958569071044328,0.6809312071621546,0.5863558319492145,150.05285059221976,11
-1.6256616251273204,3.3792487266364883,0.23194664570174914,-1.5941046546228725,0.7828015716281682,4.10723738420464,0.9463156591034884,0.6852415049976307,0.5848311577918859,149.8207272378957,11
-1.620361015021187,3.889321680494445,0.125803515672407,-1.5882623206060995,0.9775863782215705,4.1303847172284796,0.9332259910656543,0.6933122018783225,0.5844022794977893,149.6657342807244,11
-1.6184163087331118,4.347495352409465,0.08577776606424882,-1.5879828478706193,1.2330920018969125,4.135813942356599,0.9301672253657309,0.6967293372754668,0.5849936714265499,149.62289110297368,11
-1.6183934501872594,4.794216397266532,0.07414023348499495,-1.5880127507068922,1.527501875944663,4.136111015011127,0.930378946477453,0.6964695902165302,0.5849179211482722,149.60393862633578,11
-1.6184444056708989,4.999794216397267,0.07177249769374695,-1.5880104097895065,1.6820378613092126,4.136062248553621,0.9305192541767201,0.6963218667379205,0.5848796655002896,149.5986945035125,11
-1.6184444629372425,4.999999794216397,0.07176991358512794,-1.5880104076044539,1.682263397416527,4.136062191098989,0.9305194108067949,0.6963217026308348,0.5848796232883035,149.5986883183178,11
-1.6185343574701025,4.9984839621798685,0.06771380358952289,-1.5880070108818602,2.0363943252172625,4.135971982903431,0.9307653138629376,0.6960640946879371,0.5848133627816515,149.59245848885635,11
-1.6185619472788217,4.9999943522674,0.06657439787281592,-1.5880069311225118,2.4181159392912495,4.135940503973685,0.9308395931098267,0.6959868610999934,0.5847935421791537,149.5896964626688,11
-1.6185706629027472,4.9999914799244625,0.06620339504842643,-1.588006891423695,2.8252742457120914,4.135930719268311,0.9308632907403818,0.6959624604738763,0.5847874206640362,149.58854697759588,11
-1.6185725216840565,4.999999546916164,0.06612385272065824,-1.5880068966713052,3.229362398871939,4.135928614944336,0.9308683700075696,0.695957262351955,0.5847861284310208,149.58810731399606,11
-1.6185729571214253,4.9999991525104575,0.06610519263875887,-1.5880069033251032,3.6583235157440086,4.135928112643976,0.930869566880625,0.6959560484184935,0.5847858302029264,149.58792946715633,11
-1.6185730183199565,4.999999951744179,0.06610257171971176,-1.5880069049568255,4.090530794864909,4.135928040749128,0.9308697359114362,0.6959558783552346,0.5847857888872745,149.5878632517053,11
-1.6185730273004395,4.999999914692625,0.06610218775974912,-1.58800690539548,4.52403954156406,4.135928029868368,0.9308697608939537,0.695955853440374,0.5847857828772577,149.5878387809983,11
-1.6185730285715985,4.999999994409866,0.06610213403143228,-1.5880069053693122,4.95804233649171,4.135928028445242,0.9308697643490236,0.6959558499280349,0.58478578203651,149.58782976571655,11
-1.6185730285878963,4.999999994114921,0.06610213332035286,-1.5880069053700554,4.999958042336492,4.135928028425738,0.9308697643946442,0.6959558498832878,0.5847857820257089,149.58782928233745,11
-1.6185730285878939,4.999999994115436,0.06610213332012885,-1.5880069053700616,4.999999958042337,4.135928028425739,0.9308697643946486,0.695955849883289,0.584785782025708,149.5878292818579,11
-1.6185730285878939,4.999999994115436,0.06610213332012885,-1.5880069053700616,4.999999958042337,4.135928028425739,0.9308697643946486,0.695955849883289,0.584785782025708,149.5878292818579,11
0.09999999999999964,4.300000000000001,0.5,-2.6999999999999997,-1.9,-2.6999999999999997,2.7,-1.0999999999999996,-2.0999999999999996,5.4386936631382644e7,12
-0.0003653253022383035,3.6563347896061726,0.009901648149020004,-1.2191754296327202,-0.47948679810016515,-1.2189648742346475,1.219046496521246,-0.8815487563259563,-1.882592000799891,1.9976590309908736e7,12
-0.0003728160451401586,3.0202787881338895,0.008905351598221273,-1.061801304203327,-0.4246153839900943,-1.0614569343129285,1.073107903548843,-0.664980519959692,-1.6654826436401051,7.3519202567515625e6,12
-0.0007109723138690571,0.41763634348839895,0.001347035923093323,-0.14836078006829767,-0.058735282420887436,-0.14630686528721681,0.5317633645353403,-0.447408882168358,-1.4482064127418652,2.706456758972444e6,12
-0.0006280568367758502,0.37072175471427404,0.0012033999944247372,-0.13169672698492035,-0.05213789310281901,-0.12988365930452736,0.7146230253509787,-0.23071122387454585,-1.231083196735371,996169.794980301,12
1.6348721233337606e-5,0.03857169028703267,0.0003090182528059322,-0.013704932444292675,-0.005434407444489871,-0.013811550049781893,0.9000920028072568,-0.013581824745397542,-1.013874436340686,366506.05375585885,12
1.2615993508262598e-5,0.034346090375233784,0.0002765364446056115,-0.01220463140548404,-0.004839667755016897,-0.012298583382676644,1.0913821308720897,0.20309614536260517,-0.7967533059997349,134948.03970129043,12
-1.9595654070667512e-5,0.0027632518202800535,5.554217608988888e-5,-0.0009884996420824257,-0.0003959810302490638,-0.0010111105357952406,1.2770279502885098,0.4198499701683891,-0.5795939215243557,49728.02766307518,12
-2.049079323103876e-5,0.00246430650287948,4.981044231168556e-5,-0.0008837129199708075,-0.0003540616422017515,-0.0008998610406970578,1.4641558273706992,0.6361687453105935,-0.36250383227974403,18387.242604400995,12
-2.3083628909180646e-5,0.00016640826793413825,7.84282213631295e-6,-7.441017109421498e-5,-3.051823048709479e-5,-4.998109332504956e-5,1.6292077337001367,0.8517374591998772,-0.14545500598948932,6866.476756512437,12
-3.6917132022817055e-5,0.0001479606744094706,7.981575122210283e-6,-7.836039681298899e-5,-3.200217470094446e-5,-3.364595187374769e-5,1.7671801308005437,1.065216333051235,0.07139412217211433,2639.6127623811935,12
-0.00015006641751458407,4.924492847536066e-6,1.0087834639641003e-5,-0.0001144286286171374,-4.4429610402974555e-5,9.700127038367575e-5,1.8418992476223062,1.273069644750463,0.2877726427683595,1095.494052924433,12
-0.0002825618430194385,-2.7349434573822154e-7,1.8297972959066407e-5,-0.0002118615293566101,-8.27033815452255e-5,0.00018635066050521308,1.8690120224673958,1.4667439850909747,0.5028406683597776,537.0624720868727,12
-0.0014422928626705766,-4.7767098705969496e-5,9.606791875157664e-5,-0.0010789094305663491,-0.00040590165464193025,0.0009746078087062366,1.8712049924421696,1.6269656426634276,0.7144196274163819,340.0621022679658,12
-0.0027835186113696186,-8.991407448116918e-5,0.00017996236874058004,-0.002070694210054831,-0.0007925268794267533,0.0018780994055201082,1.8724969196537384,1.7256195435676867,0.9168348012782322,274.23663188628,12
-0.015591927151479869,-0.0005291210524947512,0.0010459165124480064,-0.011763804093052208,-0.004268450323061447,0.010719276803825877,1.8725146870370264,1.7562054027332368,1.096583272917295,254.60141987959582,12
-0.03157507387851055,-0.0010067953778197653,0.0019932753718208502,-0.02366618957777037,-0.008733911897462776,0.02186579951857502,1.8726439202555265,1.758691022072667,1.2281782111297674,250.2197740451534,12
-3.0789722241677717,-0.08971567024739062,0.17335598878526415,-2.933677790422532,-0.8100378835366283,3.028490325074115,1.8726188696020198,1.7587000553191576,1.2884981670797822,233.84956238033664,12
-2.866818765913561,0.3133461498864328,0.6070083535229565,-2.3701126031793285,-1.4303152256805995,3.870781077342108,1.487631105866418,1.6029343789321981,1.0718288923272548,215.06927753223954,12
-2.772559361265329,0.9916567464786332,-0.0904794250897043,-2.1654381426362406,-2.0934146264673235,3.78076651864523,1.488627732934832,1.4807951767282468,0.8630043711182022,207.01960840431482,12
-2.780928799493146,0.9637589907411208,1.1282759877548778,-1.7968483548131968,-1.8697349184550522,3.7452110851895832,1.4647940836770745,1.4217314420310128,0.8508706758065043,204.57785515108066,12
-2.852194718172647,1.0977828480492036,0.8851625005308125,-1.4767381333422902,-1.36939964462822,3.716202589466312,1.4244108989466966,1.3219353987494256,0.8741920231515685,200.6750876813411,12
-2.7721128650872515,0.09702571074938504,2.877398217076151,-0.8283880992700194,0.0057185364118459425,4.219663114484309,1.3641693841017397,1.2192114516730612,0.6396244058402303,190.71120247475469,12
-2.4611816806487314,-0.0684882047865811,4.997877398217076,-0.9758795463110949,0.11164899226594353,4.033802517762834,1.3410288386365259,1.2394359621827815,0.6171182961531416,185.32355925378278,12
-2.027543660999523,-0.23636979157755583,4.871633485992542,-1.0570289719074277,0.1879225082901526,4.098320889646986,1.2785876151356463,1.138392301388514,0.48606129698006495,170.75164166885224,12
-1.8354887060721743,-0.13028693339753433,4.7083071597111115,-1.2701235352816316,0.11146624565026773,4.09287844939492,1.173995054444412,0.9600182759702395,0.4189783820063922,160.87508994891644,12
-1.7113519242794586,0.25413047679746487,4.027995367824751,-1.4746708039377672,0.17255481849361715,4.090364011078179,1.0335127999285665,0.7382757379055849,0.4828710026903032,152.97283278020637,12
-1.6945746710183327,0.4018022417783924,3.13183139459483,-1.5036298690959213,0.21923614675052855,4.085472211798265,1.0166445566206272,0.7191445261657167,0.5038569320380147,152.15749724342925,12
-1.6625679806290639,0.6422276624854921,2.433241269540925,-1.55920631332016,0.31321225028601285,4.075235423272837,0.9863634926231031,0.6903925690299592,0.5456532233927915,151.10632953566554,12
-1.6308613884391705,1.0924860605414735,1.7228198024215016,-1.61158883763148,0.4325127937575177,4.064889598383207,0.9626292809012132,0.6819961398566249,0.5875525967881366,150.66920101435906,12
-1.627417563590243,1.5573392621312196,1.1887283339059638,-1.6161697568949265,0.5077933253976445,4.064025025437555,0.9646224692113724,0.6843502085645329,0.5889539684909849,150.5327699010002,12
-1.6286455845751238,1.9954573063809962,0.6194453967113354,-1.6090219480024588,0.5959896909980487,4.073809953250965,0.9620235214898688,0.6817923763163678,0.5875195516989027,150.2203779501529,12
-1.6272985332400982,2.045408940709736,0.3307823724331373,-1.6004049992714358,0.6727452447849609,4.092090096974918,0.9535106767647548,0.6834890517088343,0.5860533828179453,149.99221125793798,12
-1.6219296926567353,2.583379033259864,0.1536424714165726,-1.5889950722304058,0.8544206986913805,4.125303014146762,0.9360589317652978,0.6899036928732427,0.584031271019013,149.71467748002252,12
-1.6186876393456995,3.0617040684068684,0.10077166474811702,-1.5880349543979038,1.0786121199917602,4.134825226090362,0.9304314015440611,0.6965075338139313,0.5849627412268666,149.64198478825398,12
-1.6183126327982276,3.5106860585332402,0.0788317572603639,-1.5880116706273741,1.3575913834456137,4.136168409128869,0.9301333922438257,0.6967326065765859,0.5849879364898225,149.61292970091955,12
-1.61844755778033,3.9551898429305825,0.07142278876505478,-1.5880095992638066,1.6676902165905236,4.1360653522236035,0.9305312129606383,0.6963077047726952,0.5848755012498786,149.59917275216924,12
-1.6185301664183869,4.395661546121396,0.0679071333879455,-1.5880072562243879,2.0156998333090077,4.135976090983221,0.9307538155457328,0.6960758517780036,0.5848162025390626,149.59269107150712,12
-1.6185612001558358,4.833516500494591,0.06660511878250461,-1.5880069089641895,2.3965832661954014,4.135941335865503,0.9308375578750411,0.6959889713772273,0.5847940930740879,149.5897946496383,12
-1.618564728359296,4.999833516500495,0.06645525232746465,-1.5880068852139393,2.551817090797006,4.135937385803184,0.9308471345324767,0.6959790871040895,0.5847916038101799,149.58919020650677,12
-1.6185647524302855,4.9999998335165,0.06645422922597581,-1.5880068852479057,2.5532416238305067,4.135937358706053,0.9308472001099758,0.6959790196998393,0.5847915868950332,149.58918563872663,12
-1.6185717322561877,4.997306260347671,0.06615759316348674,-1.5880069002682997,2.967245846841697,4.135929499033282,0.9308662207552673,0.6959594743770746,0.5847866823048421,149.58834388829484,12
-1.6185727984320089,4.999968482000821,0.06611199445135998,-1.5880068996207364,3.3921615532891543,4.13592829796503,0.9308691291664026,0.6959564899242088,0.5847859379119617,149.58801858445236,12
-1.6185729940074112,4.9999834192684025,0.06610361258867428,-1.5880069041703977,3.8226910152549523,4.135928069554267,0.9308696686171409,0.6959559458452027,0.5847858052276973,149.58789634405812,12
-1.618573023805092,4.9999983652081115,0.06610233683778746,-1.5880069052623151,4.255543190151019,4.135928034054336,0.9308697512072522,0.6959558631429864,0.5847857852128271,149.58785099932112,12
-1.6185730280746176,4.9999983465684705,0.06610215443165536,-1.5880069053309185,4.689298285034731,4.135928029085728,0.9308697629689036,0.6959558513183892,0.584785782366194,149.5878342653564,12
-1.618573028499381,4.99999940289041,0.06610213656555455,-1.588006905365244,4.999689298285035,4.135928028543714,0.9308697641577,0.6959558501344604,0.5847857820838608,149.5878292853375,12
-1.6185730284991997,4.99999940319922,0.06610213656708411,-1.5880069053653574,4.999999689298285,4.135928028543887,0.9308697641574097,0.6959558501348507,0.584785782083933,149.58782928188043,12
-1.618573028498828,4.999999403200717,0.06610213657611894,-1.588006905365462,4.999999844493791,4.135928028544302,0.9308697641566024,0.6959558501357723,0.5847857820841306,149.58782928185585,12
-1.6185730284986783,4.999999403201267,0.06610213657975988,-1.5880069053655042,4.999999863912629,4.135928028544469,0.930869764156277,0.6959558501361437,0.5847857820842102,149.58782928183152,12
-1.6185730284979851,4.999999403203785,0.06610213659661669,-1.588006905365699,4.999999931888271,4.135928028545242,0.9308697641547706,0.695955850137863,0.5847857820845789,149.5878292818308,12
-1.6185730284979851,4.999999403203785,0.06610213659661669,-1.588006905365699,4.999999931888271,4.135928028545242,0.9308697641547706,0.695955850137863,0.5847857820845789,149.5878292818308,12
3.5,3.5,-3.7,3.5,-1.0999999999999996,-3.1,-4.5,-4.1,-0.09999999999999964,4.867913172597799e13,13
2.3020134228289693,2.302013422818792,-2.6184026880330835,2.302013422818792,-0.10156433241347695,-1.7215255597080472,-4.281951609649831,-3.87605160023064,-7.978163436007935e-5,1.7792901317052547e13,13
2.011184721215849,2.0111847837481878,-2.274814511826824,2.0111847837481878,-0.09253604908047991,-1.5194479203254174,-4.0982712105298695,-3.6938284921325106,-7.282913307029985e-5,7.640653122198903e12,13
1.149150945300482,1.1491519371303123,-1.2795495609093175,1.1491519371303123,-0.06029447313460919,-0.8942338514885676,-3.880679627193025,-3.474229294839338,-4.727668354131486e-5,2.802920998937123e12,13
0.8791165700782104,0.8791259965004488,-0.9788829888025379,0.879125996500449,-0.04614622022720476,-0.6841002052907093,-3.6644969661626905,-3.2575435106107484,-3.3454824882209144e-5,1.0355275496455636e12,13
0.5056112044358052,0.5056816967333644,-0.5630628745612836,0.505681687736879,-0.026670294594992473,-0.39344751710029147,-3.447139300821233,-3.0390571571057574,-7.85667241330215e-6,3.804160074299483e11,13
0.39522892605737303,0.3954577040869014,-0.44033144391750295,0.3954135030118803,-0.02101747446398609,-0.30759392294216586,-3.2299857037470727,-2.8216438611025203,2.0658166222459534e-5,1.3992926010372974e11,13
0.21066841786368107,0.2120404573486554,-0.23610130763071394,0.21145817398415,-0.012005425279240008,-0.16430757655001157,-3.012739625287816,-2.603752103470685,0.00013397506185089825,5.144100056638783e10,13
0.1666996665485662,0.16873293093110928,-0.1878795500725119,0.1676600955929883,-0.009862145286124314,-0.13019107910047362,-2.795580917732761,-2.386468123014186,0.00037129706344407186,1.8922182374298656e10,13
0.08033698318512243,0.08578878760971537,-0.09552349393660194,0.08225455236416992,-0.006333307892155344,-0.06339372755385735,-2.5783828852500483,-2.1689093235829118,0.0014780975176447375,6.958495466483182e9,13
0.06350904648676273,0.06898028029810335,-0.07680767552089302,0.06534604227541169,-0.005365878042073057,-0.050188141092552985,-2.36122833079412,-1.9516983990909016,0.0037834677516031135,2.5597476259619117e9,13
0.026056530685202986,0.03372083213303087,-0.037547232245139575,0.028283760344072276,-0.0038592350489872144,-0.020838855176446458,-2.1440538291700286,-1.7343294439091212,0.014442840237841063,9.414919344088153e8,13
0.020426272580038776,0.02730432927058815,-0.030402626993053863,0.022389277382218215,-0.003275228856340096,-0.016347522054922698,-1.9269030266490192,-1.5171600991358185,0.034120392822308346,3.4634893651210123e8,13
0.006339323494918947,0.01294032538859185,-0.014408687885550116,0.008076221938720545,-0.0023129344687736306,-0.005110974616600549,-1.7097412542767851,-1.2999002398156159,0.09903135924430376,1.2740232465347676e8,13
0.0048943515872953225,0.01053147323953114,-0.011726485691734139,0.006361184743700244,-0.0019330027194224464,-0.003945839471731305,-1.4925928508104183,-1.0827542590697472,0.18267393220842343,4.686909275407986e7,13
0.0007687332362183684,0.0048674391204703805,-0.005419721198151521,0.0017678536141859484,-0.0011983569187884794,-0.0006170875793580582,-1.2754383037696304,-0.86555757266926,0.31585771918949956,1.7241548656443264e7,13
